"Time","Host","Description","Status","Severity","Duration","Ack","Actions"
"2025-07-14 22:30:12","KT-MEG+#운영#knmeg_db_db02#","[OS0020] Disk I/O 15분간 70이상 (96.97%)","PROBLEM","Major","18m 1s","No",""
"2025-07-14 22:30:04","KT-MEG+#운영#knmeg_db_db03#","[OS0020] Disk I/O 15분간 70이상 (96.97%)","PROBLEM","Major","1h 44m","No",""
"2025-07-14 22:06:28","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","OK","Major","30m 1s","No",""
"2025-07-14 22:03:31","KT-MEG+#운영#knmeg-dl-data03#","[OS0020] Disk I/O 15분간 70이상 (89.53%)","PROBLEM","Major","45m","No","4TimeUserDetailsStatusInfo2025-07-14 22:03:3382265610 (권기태 CX플랫폼팀)Sent2025-07-14 22:03:3391328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 22:03:3382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 22:03:3382265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-14 22:03:3391318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-14 21:06:32","KT-MEG+#운영#knmeg-dl-data03#","[OS0020] Disk I/O 15분간 70이상 (66.66%)","OK","Major","56m 59s","No","4TimeUserDetailsStatusInfo2025-07-14 21:06:3691328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 21:06:3682275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 21:06:3682265610 (권기태 CX플랫폼팀)Sent2025-07-14 21:06:3682265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 21:06:28","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","PROBLEM","Major","1h","No","6TimeUserDetailsStatusInfo2025-07-14 21:06:3391328535 (신승엽 DX플랫폼사업팀)Sent2025-07-14 21:06:3382265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 21:06:3391328536 (백태호 DX플랫폼사업팀)Sent2025-07-14 21:06:3391328537 (김세진 DX플랫폼사업팀)Sent2025-07-14 21:06:3382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 21:06:3382265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 20:38:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (43.95%)","OK","Major","6d 22h 16m","No","4TimeUserDetailsStatusInfo2025-07-14 20:38:2391328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 20:38:2382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 20:38:2382265610 (권기태 CX플랫폼팀)Sent2025-07-14 20:38:2382265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 20:36:29","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","OK","Major","29m 59s","No",""
"2025-07-14 20:04:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (99.46%)","PROBLEM","Major","34m","No","4TimeUserDetailsStatusInfo2025-07-14 20:04:2482265610 (권기태 CX플랫폼팀)Sent2025-07-14 20:04:2491328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 20:04:2482275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 20:04:2482265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-14 20:04:2491318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-14 19:48:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (62.25%)","OK","Major","16m","No","4TimeUserDetailsStatusInfo2025-07-14 19:48:2191328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 19:48:2182275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 19:48:2182265610 (권기태 CX플랫폼팀)Sent2025-07-14 19:48:2182265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 19:38:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (100.4%)","PROBLEM","Major","10m","No","4TimeUserDetailsStatusInfo2025-07-14 19:38:2382265610 (권기태 CX플랫폼팀)Sent2025-07-14 19:38:2391328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 19:38:2382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 19:38:2382265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-14 19:38:2391318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-14 19:22:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (57.68%)","OK","Major","16m","No","4TimeUserDetailsStatusInfo2025-07-14 19:22:2391328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 19:22:2382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 19:22:2382265610 (권기태 CX플랫폼팀)Sent2025-07-14 19:22:2382265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 18:54:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (100.24%)","PROBLEM","Major","28m","No","4TimeUserDetailsStatusInfo2025-07-14 18:54:2382265610 (권기태 CX플랫폼팀)Sent2025-07-14 18:54:2391328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 18:54:2382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 18:54:2382265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-14 18:54:2391318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-14 18:38:20","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (65.17%)","OK","Major","15m 59s","No","4TimeUserDetailsStatusInfo2025-07-14 18:38:2191328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 18:38:2182275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 18:38:2182265610 (권기태 CX플랫폼팀)Sent2025-07-14 18:38:2182265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 18:36:28","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","PROBLEM","Major","2h 1s","No","6TimeUserDetailsStatusInfo2025-07-14 18:36:3291328535 (신승엽 DX플랫폼사업팀)Sent2025-07-14 18:36:3282265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 18:36:3291328536 (백태호 DX플랫폼사업팀)Sent2025-07-14 18:36:3291328537 (김세진 DX플랫폼사업팀)Sent2025-07-14 18:36:3282275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 18:36:3282265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 18:27:32","KT-MEG+#운영#knmeg-dl-data03#","[OS0020] Disk I/O 15분간 70이상 (91.91%)","PROBLEM","Major","2h 39m","No","4TimeUserDetailsStatusInfo2025-07-14 18:27:3582265610 (권기태 CX플랫폼팀)Sent2025-07-14 18:27:3591328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 18:27:3582275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 18:27:3582265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-14 18:27:3591318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-14 18:27:19","KT-MEG+#운영#knmeg-dl-data02#","[OS0020] Disk I/O 15분간 70이상 (98.81%)","PROBLEM","Major","11m 1s","No","4TimeUserDetailsStatusInfo2025-07-14 18:27:2282265610 (권기태 CX플랫폼팀)Sent2025-07-14 18:27:2291328541 (오수영 환경DX플랫폼팀)Sent2025-07-14 18:27:2282275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 18:27:2282265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-14 18:27:2291318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-14 18:06:29","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","OK","Major","29m 59s","No",""
"2025-07-14 17:19:30","KT-MEG+#운영#knmeg_db_db03#","[AO0006] PPAS_DB_TEMP","OK","Information","21h 50m 56s","No",""
"2025-07-14 17:14:12","KT-MEG+#운영#knmeg_db_db03#","[AO0006] PPAS_DB_TEMP","PROBLEM","Information","5m 18s","No",""
"2025-07-14 17:00:00","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","PROBLEM","Major","1h 6m 29s","No","6TimeUserDetailsStatusInfo2025-07-14 17:00:0291328535 (신승엽 DX플랫폼사업팀)Sent2025-07-14 17:00:0282265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 17:00:0291328536 (백태호 DX플랫폼사업팀)Sent2025-07-14 17:00:0291328537 (김세진 DX플랫폼사업팀)Sent2025-07-14 17:00:0282275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 17:00:0282265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 16:16:00","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO] eTrade 계량값수신 50개소 이하 - 4시간","OK","Major","9h 49m 54s","No",""
"2025-07-14 11:01:00","KT-MEG+#운영#c-knmeg-pd1-a35#","[AO]Xroshot_Batch_EXECUTE ERROR_로그_감시","OK","Major","2d 3h 40m","No",""
"2025-07-14 10:50:45","KT-MEG+#운영#c-knmeg-pd1-a35#","[AO]Xroshot_Batch_EXECUTE ERROR_로그_감시","PROBLEM","Major","10m 15s","No","6TimeUserDetailsStatusInfo2025-07-14 10:50:5391328535 (신승엽 DX플랫폼사업팀)Sent2025-07-14 10:50:5382265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 10:50:5391328536 (백태호 DX플랫폼사업팀)Sent2025-07-14 10:50:5391328537 (김세진 DX플랫폼사업팀)Sent2025-07-14 10:50:5382275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 10:50:5382265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 09:06:01","KT-MEG+#운영#c-ktmeg-pk1-d01#","[AO0008] TB_SIZE CHECK","OK","Information","23h 54m 6s","No",""
"2025-07-14 09:06:00","KT-MEG+#운영#c-ktmeg-pk1-d09#","[AO0008] TB_SIZE CHECK","OK","Information","23h 54m 50s","No",""
"2025-07-14 09:05:54","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO] eTrade 계량값수신 50개소 이하 - 4시간","PROBLEM","Major","7h 10m 6s","No","6TimeUserDetailsStatusInfo2025-07-14 09:06:0091328535 (신승엽 DX플랫폼사업팀)Sent2025-07-14 09:06:0082265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 09:06:0091328536 (백태호 DX플랫폼사업팀)Sent2025-07-14 09:06:0091328537 (김세진 DX플랫폼사업팀)Sent2025-07-14 09:06:0082275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 09:06:0082265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-14 09:00:30","KT-MEG+#운영#c-ktmeg-pk1-d01#","[AO0008] TB_SIZE CHECK","PROBLEM","Information","5m 31s","No",""
"2025-07-14 09:00:30","KT-MEG+#운영#c-ktmeg-pk1-d09#","[AO0008] TB_SIZE CHECK","PROBLEM","Information","5m 30s","No",""
"2025-07-14 08:36:28","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","OK","Major","8h 23m 32s","No",""
"2025-07-14 06:16:01","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO] eTrade 계량값수신 50개소 이하 - 4시간","OK","Major","2h 49m 53s","No",""
"2025-07-14 04:05:30","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","OK","Warning","23h 56m 46s","No",""
"2025-07-14 04:04:10","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","PROBLEM","Warning","1m 20s","No","1TimeUserDetailsStatusInfo2025-07-14 04:04:17Security_Log_UserSent"
"2025-07-14 04:03:30","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","OK","Warning","40s","No",""
"2025-07-14 04:02:09","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","PROBLEM","Warning","1m 21s","No","1TimeUserDetailsStatusInfo2025-07-14 04:02:16Security_Log_UserSent"
"2025-07-14 01:20:56","KT-MEG+#운영#c-ktmeg-pk1-d10#","[AO0005] TEST 2","OK","Information","23h 49m 8s","No",""
"2025-07-14 01:19:56","KT-MEG+#운영#c-ktmeg-pk1-d10#","[AO0005] TEST 2","PROBLEM","Information","1m","No",""
"2025-07-14 00:16:30","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO]외부수집데이터_KTMETER_fail","OK","Critical","5d 23h 51m","No","6TimeUserDetailsStatusInfo2025-07-14 00:16:3482288197 (한성일 경영인프라팀)Sent2025-07-14 00:16:3482022890 (한춘환 고객인프라2팀)Sent2025-07-14 00:16:3482212547 (권소희 고객/경영인프라팀)Sent2025-07-14 00:16:3482022627 (방지현 플랫폼인프라팀)Sent2025-07-14 00:16:3491165414 (한대근 IT통합관제팀)Sent2025-07-14 00:16:3491165414 (한대근 IT통합관제팀)Sent"
"2025-07-14 00:10:04","KT-MEG+#운영#knmeg_db_db03#","[OS0020] Disk I/O 15분간 70이상 (1.54%)","OK","Major","22h 20m","No",""
"2025-07-14 00:08:02","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO]외부수집데이터_KTMETER_fail","PROBLEM","Critical","8m 28s","No","14TimeUserDetailsStatusInfo2025-07-14 00:08:0582022627 (방지현 플랫폼인프라팀)Sent2025-07-14 00:08:0582022890 (한춘환 고객인프라2팀)Sent2025-07-14 00:08:0582288197 (한성일 경영인프라팀)Sent2025-07-14 00:08:0582212547 (권소희 고객/경영인프라팀)Sent2025-07-14 00:08:0591165414 (한대근 IT통합관제팀)Sent2025-07-14 00:08:0582275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 00:08:0582265659 (김현석 DX플랫폼사업팀)Sent2025-07-14 00:08:0591328535 (신승엽 DX플랫폼사업팀)Sent2025-07-14 00:08:0582265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 00:08:0591328536 (백태호 DX플랫폼사업팀)Sent2025-07-14 00:08:0591328537 (김세진 DX플랫폼사업팀)Sent2025-07-14 00:08:0582275800 (김현근 DX플랫폼사업팀)Sent2025-07-14 00:08:0582265656 (최숭 DX플랫폼사업팀)Sent2025-07-14 00:08:0591165414 (한대근 IT통합관제팀)Sent1TimeUserDetailsStatusInfo2025-07-14 00:08:0582240957 (이태현 사업시너지팀)Not sent&times;No media defined for user."
