"Time","Host","Description","Status","Severity","Duration","Ack","Actions"
"2025-07-16 09:05:30","KT-MEG+#운영#c-ktmeg-pk1-d09#","[AO0008] TB_SIZE CHECK","OK","Information","23h 54m 49s","No",""
"2025-07-16 09:00:12","KT-MEG+#운영#c-ktmeg-pk1-d01#","[AO0008] TB_SIZE CHECK","PROBLEM","Information","5m 19s","No",""
"2025-07-16 09:00:04","KT-MEG+#운영#c-ktmeg-pk1-d09#","[AO0008] TB_SIZE CHECK","PROBLEM","Information","5m 26s","No",""
"2025-07-16 08:36:28","KT-MEG+#운영#c-knmeg-pk1-a04#","[AO]GeM SMS발송 성공이력없음(30분)","OK","Major","10h 1s","No",""
"2025-07-16 06:16:00","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO] eTrade 계량값수신 50개소 이하 - 4시간","OK","Major","5h 49m 54s","No",""
"2025-07-16 04:08:30","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","OK","Warning","23h 53m 59s","No",""
"2025-07-16 04:07:23","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","PROBLEM","Warning","1m 7s","No","1TimeUserDetailsStatusInfo2025-07-16 04:07:31Security_Log_UserSent"
"2025-07-16 04:03:30","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","OK","Warning","3m 53s","No",""
"2025-07-16 04:02:23","KT-MEG+#운영#c-knmeg-pk1-a17#","[SE0001] ssh접속발생","PROBLEM","Warning","1m 7s","No","1TimeUserDetailsStatusInfo2025-07-16 04:02:30Security_Log_UserSent"
"2025-07-16 02:05:54","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO] eTrade 계량값수신 50개소 이하 - 4시간","PROBLEM","Major","4h 10m 6s","No","6TimeUserDetailsStatusInfo2025-07-16 02:05:5891328535 (신승엽 DX플랫폼사업팀)Sent2025-07-16 02:05:5882265656 (최숭 DX플랫폼사업팀)Sent2025-07-16 02:05:5891328536 (백태호 DX플랫폼사업팀)Sent2025-07-16 02:05:5891328537 (김세진 DX플랫폼사업팀)Sent2025-07-16 02:05:5882275800 (김현근 DX플랫폼사업팀)Sent2025-07-16 02:05:5882265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-16 00:16:09","KT-MEG+#운영#c-ktmeg-pk1-d10#","[AO0005] TEST 2","OK","Information","23h 54m 3s","No",""
"2025-07-16 00:15:09","KT-MEG+#운영#c-ktmeg-pk1-d10#","[AO0005] TEST 2","PROBLEM","Information","1m","No",""
"2025-07-16 00:10:04","KT-MEG+#운영#knmeg_db_db03#","[OS0020] Disk I/O 15분간 70이상 (67.78%)","OK","Major","22h 14m","No",""
"2025-07-16 00:09:12","KT-MEG+#운영#knmeg_db_db02#","[OS0020] Disk I/O 15분간 70이상 (4.41%)","OK","Major","22h 13m","No",""
"2025-07-15 22:36:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (51.72%)","OK","Major","6d 19h 53m","No","4TimeUserDetailsStatusInfo2025-07-15 22:36:5191328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 22:36:5182275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 22:36:5182265610 (권기태 CX플랫폼팀)Sent2025-07-15 22:36:5182265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 22:23:12","KT-MEG+#운영#knmeg_db_db02#","[OS0020] Disk I/O 15분간 70이상 (99.4%)","PROBLEM","Major","1h 46m","No",""
"2025-07-15 22:22:49","KT-MEG+#운영#c-ktmeg-pk1-d01#","[OS0020] Disk I/O 15분간 70이상 (69.68%)","OK","Major","23h 23m","No",""
"2025-07-15 22:22:04","KT-MEG+#운영#knmeg_db_db03#","[OS0020] Disk I/O 15분간 70이상 (101.22%)","PROBLEM","Major","1h 48m","No",""
"2025-07-15 21:45:50","KT-MEG+#운영#c-ktmeg-pk1-d01#","[OS0020] Disk I/O 15분간 70이상 (94.16%)","PROBLEM","Major","36m 59s","No",""
"2025-07-15 21:28:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (86.46%)","PROBLEM","Major","1h 8m","No","4TimeUserDetailsStatusInfo2025-07-15 21:28:5282265610 (권기태 CX플랫폼팀)Sent2025-07-15 21:28:5291328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 21:28:5282275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 21:28:5282265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 21:28:5291318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 21:08:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (62.53%)","OK","Major","20m","No","4TimeUserDetailsStatusInfo2025-07-15 21:08:5291328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 21:08:5282275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 21:08:5282265610 (권기태 CX플랫폼팀)Sent2025-07-15 21:08:5282265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 21:02:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (80.02%)","PROBLEM","Major","6m","No","4TimeUserDetailsStatusInfo2025-07-15 21:02:5182265610 (권기태 CX플랫폼팀)Sent2025-07-15 21:02:5191328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 21:02:5182275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 21:02:5182265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 21:02:5191318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 20:43:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (64.34%)","OK","Major","19m","No","4TimeUserDetailsStatusInfo2025-07-15 20:43:5291328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 20:43:5282275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 20:43:5282265610 (권기태 CX플랫폼팀)Sent2025-07-15 20:43:5282265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 20:16:00","KT-MEG+#운영#c-knmeg-pk1-a03#","[AO] eTrade 계량값수신 50개소 이하 - 4시간","OK","Major","5h 49m 54s","No",""
"2025-07-15 20:08:39","KT-MEG+#운영#knmeg-dl-data06#","[OS0020] Disk I/O 15분간 70이상 (68.06%)","OK","Major","6d 22h 23m","No","4TimeUserDetailsStatusInfo2025-07-15 20:08:4191328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 20:08:4182275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 20:08:4182265610 (권기태 CX플랫폼팀)Sent2025-07-15 20:08:4182265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 19:53:50","KT-MEG+#운영#knmeg-dl-data05#","[OS0020] Disk I/O 15분간 70이상 (64.49%)","OK","Major","6d 22h 39m","No","4TimeUserDetailsStatusInfo2025-07-15 19:53:5391328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:53:5382275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:53:5382265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:53:5382265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 19:51:39","KT-MEG+#운영#knmeg-dl-data06#","[OS0020] Disk I/O 15분간 70이상 (100.24%)","PROBLEM","Major","17m","No","4TimeUserDetailsStatusInfo2025-07-15 19:51:4491328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:51:4482275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:51:4482265656 (최숭 DX플랫폼사업팀)Sent2025-07-15 19:51:4482265610 (권기태 CX플랫폼팀)Sent1TimeUserDetailsStatusInfo2025-07-15 19:51:4491318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 19:44:22","KT-MEG+#운영#c-knmeg-pd1-a11#","[OS0020] Disk I/O 15분간 70이상 (32.47%)","OK","Major","6d 23h 25m","No","4TimeUserDetailsStatusInfo2025-07-15 19:44:2582275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:44:2591328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:44:2582265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:44:2582265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 19:43:22","KT-MEG+#운영#c-knmeg-pd1-a11#","[OS0020] Disk I/O 15분간 70이상 (110.95%)","PROBLEM","Major","1m","No","4TimeUserDetailsStatusInfo2025-07-15 19:43:2582265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:43:2582275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:43:2582265656 (최숭 DX플랫폼사업팀)Sent2025-07-15 19:43:2591328541 (오수영 환경DX플랫폼팀)Sent1TimeUserDetailsStatusInfo2025-07-15 19:43:2591318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 19:34:39","KT-MEG+#운영#knmeg-dl-data06#","[OS0020] Disk I/O 15분간 70이상 (58.83%)","OK","Major","17m","No","4TimeUserDetailsStatusInfo2025-07-15 19:34:4491328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:34:4482275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:34:4482265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:34:4482265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 19:32:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (100.38%)","PROBLEM","Major","1h 11m","No","4TimeUserDetailsStatusInfo2025-07-15 19:32:5282265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:32:5282275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:32:5291328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:32:5282265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 19:32:5291318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 19:22:22","KT-MEG+#운영#c-knmeg-pd1-a11#","[OS0020] Disk I/O 15분간 70이상 (67.6%)","OK","Major","21m","No","4TimeUserDetailsStatusInfo2025-07-15 19:22:2491328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:22:2482275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:22:2482265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:22:2482265656 (최숭 DX플랫폼사업팀)Sent"
"2025-07-15 19:17:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (68.35%)","OK","Major","15m","No","4TimeUserDetailsStatusInfo2025-07-15 19:17:5282275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:17:5282265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:17:5282265656 (최숭 DX플랫폼사업팀)Sent2025-07-15 19:17:5291328541 (오수영 환경DX플랫폼팀)Sent"
"2025-07-15 19:10:22","KT-MEG+#운영#c-knmeg-pd1-a11#","[OS0020] Disk I/O 15분간 70이상 (104.2%)","PROBLEM","Major","12m","No","4TimeUserDetailsStatusInfo2025-07-15 19:10:2582265610 (권기태 CX플랫폼팀)Sent2025-07-15 19:10:2591328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 19:10:2582275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 19:10:2582265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 19:10:2591318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 18:42:49","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (100.86%)","PROBLEM","Major","34m 59s","No","4TimeUserDetailsStatusInfo2025-07-15 18:42:5182265610 (권기태 CX플랫폼팀)Sent2025-07-15 18:42:5191328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 18:42:5182275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 18:42:5182265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 18:42:5191318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 18:32:50","KT-MEG+#운영#knmeg-dl-data05#","[OS0020] Disk I/O 15분간 70이상 (100.79%)","PROBLEM","Major","1h 21m","No","4TimeUserDetailsStatusInfo2025-07-15 18:32:5582265610 (권기태 CX플랫폼팀)Sent2025-07-15 18:32:5591328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 18:32:5582275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 18:32:5582265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 18:32:5591318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 18:31:39","KT-MEG+#운영#knmeg-dl-data06#","[OS0020] Disk I/O 15분간 70이상 (100.93%)","PROBLEM","Major","1h 3m","No","4TimeUserDetailsStatusInfo2025-07-15 18:31:4382265610 (권기태 CX플랫폼팀)Sent2025-07-15 18:31:4382265656 (최숭 DX플랫폼사업팀)Sent2025-07-15 18:31:4391328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 18:31:4382275800 (김현근 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 18:31:4391318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 18:27:48","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (69.12%)","OK","Major","15m 1s","No","4TimeUserDetailsStatusInfo2025-07-15 18:27:5382265610 (권기태 CX플랫폼팀)Sent2025-07-15 18:27:5382265656 (최숭 DX플랫폼사업팀)Sent2025-07-15 18:27:5391328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 18:27:5382275800 (김현근 DX플랫폼사업팀)Sent"
"2025-07-15 18:26:49","KT-MEG+#운영#knmeg-dl-data04#","[OS0020] Disk I/O 15분간 70%이상 (100.72%)","PROBLEM","Major","59s","No","4TimeUserDetailsStatusInfo2025-07-15 18:26:5282265610 (권기태 CX플랫폼팀)Sent2025-07-15 18:26:5291328541 (오수영 환경DX플랫폼팀)Sent2025-07-15 18:26:5282275800 (김현근 DX플랫폼사업팀)Sent2025-07-15 18:26:5282265656 (최숭 DX플랫폼사업팀)Sent1TimeUserDetailsStatusInfo2025-07-15 18:26:5291318624 (오수영 DX플랫폼팀)Not sent&times;No media defined for user."
"2025-07-15 18:12:09","KT-MEG+#운영#c-ktmeg-pk1-d10#","[AO0005] TEST 2","OK","Information","6h 3m","No",""
